productCode,productName,customerName,orderDate,orderLineNumber,total_price
S12_4473,"1957 Chevy Pickup","Stylish Desk Decors, Co.",2003-11-06,11,327.06
S12_4473,"1957 Chevy Pickup","Stylish Desk Decors, Co.",2003-11-06,12,327.06
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,1,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,2,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,3,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,4,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,5,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,6,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,7,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,8,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,9,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,10,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,11,326.72
S18_3259,"Collectable Wooden Train","Dragon Souveniers, Ltd.",2003-04-16,12,326.72
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,1,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,2,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,3,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,4,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,5,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,6,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,7,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,8,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,9,326.43
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,10,326.43
S18_1097,"1940 Ford Pickup Truck","Australian Gift Network, Co",2003-11-06,1,325.50
S18_1097,"1940 Ford Pickup Truck","Australian Gift Network, Co",2003-11-06,2,325.50
S18_1097,"1940 Ford Pickup Truck","Australian Gift Network, Co",2003-11-06,3,325.50
S18_1097,"1940 Ford Pickup Truck","Australian Gift Network, Co",2003-11-06,4,325.50
S18_1097,"1940 Ford Pickup Truck","Australian Gift Network, Co",2003-11-06,5,325.50
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,1,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,2,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,3,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,4,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,5,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,6,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,7,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,8,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,9,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,10,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,11,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,12,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,13,325.14
S18_3232,"1992 Ferrari 360 Spider red","Vida Sport, Ltd",2004-02-22,14,325.14
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,1,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,2,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,3,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,4,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,5,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,6,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,7,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,8,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,9,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,10,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,11,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,12,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,13,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,14,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,15,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,16,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,17,324.12
S24_2887,"1952 Citroen-15CV","AV Stores, Co.",2004-11-17,18,324.12
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,1,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,2,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,3,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,4,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,5,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,6,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,7,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,8,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,9,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,10,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,11,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,12,323.96
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,13,323.96
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,1,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,2,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,3,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,4,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,5,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,6,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,7,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,8,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,9,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,10,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,11,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,12,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,13,323.91
S700_2834,"ATA: B757-300","Souveniers And Things Co.",2004-12-17,14,323.91
S18_3029,"1999 Yamaha Speed Boat","Royale Belge",2004-11-22,1,323.44
S18_3029,"1999 Yamaha Speed Boat","Royale Belge",2004-11-22,2,323.44
S18_3029,"1999 Yamaha Speed Boat","Royale Belge",2004-11-22,3,323.44
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,1,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,2,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,3,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,4,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,5,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,6,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,7,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,8,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,9,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,10,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,11,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,12,323.28
S18_4600,"1940s Ford truck","Handji Gifts& Co",2004-06-15,13,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,1,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,2,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,3,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,4,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,5,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,6,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,7,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,8,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,9,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,10,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,11,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,12,323.28
S18_4600,"1940s Ford truck","La Rochelle Gifts",2005-05-31,13,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,1,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,2,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,3,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,4,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,5,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,6,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,7,323.28
S18_4600,"1940s Ford truck","Mini Auto Werke",2003-10-21,8,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,1,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,2,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,3,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,4,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,5,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,6,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,7,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,8,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,9,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,10,323.28
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,11,323.28
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,1,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,2,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,3,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,4,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,5,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,6,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,7,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,8,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,9,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,10,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,11,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,12,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,13,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,14,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,15,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,16,323.00
S18_1749,"1917 Grand Touring Sedan","Amica Models & Co.",2004-08-17,17,323.00
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,1,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,2,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,3,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,4,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,5,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,6,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,7,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,8,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,9,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,10,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,11,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,12,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,13,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,14,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,15,322.83
S24_2972,"1982 Lamborghini Diablo","Mini Gifts Distributors Ltd.",2005-03-04,16,322.83
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,1,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,2,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,3,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,4,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,5,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,6,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,7,322.02
S24_2300,"1962 Volkswagen Microbus","Corrida Auto Replicas, Ltd",2004-11-01,8,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,1,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,2,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,3,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,4,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,5,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,6,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,7,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,8,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,9,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,10,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,11,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,12,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,13,322.02
S24_2300,"1962 Volkswagen Microbus","Vitachrome Inc.",2004-11-05,14,322.02
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,1,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,2,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,3,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,4,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,5,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,6,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,7,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,8,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,9,321.82
S12_3891,"1969 Ford Falcon","L'ordine Souveniers",2003-11-06,10,321.82
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,1,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,2,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,3,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,4,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,5,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,6,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,7,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,8,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,9,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,10,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,11,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,12,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,13,321.74
S18_3232,"1992 Ferrari 360 Spider red","Marta's Replicas Co.",2004-10-13,14,321.74
S24_1785,"1928 British Royal Navy Airplane","Australian Gift Network, Co",2005-02-02,1,321.69
S24_1785,"1928 British Royal Navy Airplane","Australian Gift Network, Co",2005-02-02,2,321.69
S24_1785,"1928 British Royal Navy Airplane","Australian Gift Network, Co",2005-02-02,3,321.69
S24_1785,"1928 British Royal Navy Airplane","Australian Gift Network, Co",2005-02-02,4,321.69
S24_1785,"1928 British Royal Navy Airplane","Australian Gift Network, Co",2005-02-02,5,321.69
S24_1785,"1928 British Royal Navy Airplane","Australian Gift Network, Co",2005-02-02,6,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,1,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,2,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,3,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,4,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,5,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,6,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,7,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,8,321.69
S24_1785,"1928 British Royal Navy Airplane","Gift Ideas Corp.",2004-12-04,9,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,1,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,2,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,3,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,4,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,5,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,6,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,7,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,8,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,9,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,10,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,11,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,12,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,13,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,14,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,15,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,16,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,17,321.69
S24_1785,"1928 British Royal Navy Airplane","Rovelli Gifts",2003-02-17,18,321.69
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,1,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,2,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,3,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,4,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,5,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,6,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,7,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,8,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,9,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,10,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,11,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,12,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,13,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,14,321.56
S10_1678,"1969 Harley Davidson Ultimate Chopper","Australian Collectors, Co.",2004-02-20,15,321.56
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,1,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,2,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,3,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,4,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,5,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,6,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,7,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,8,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,9,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,10,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,11,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,12,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,13,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,14,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,15,321.30
S12_4675,"1969 Dodge Charger","Cruz & Sons Co.",2003-03-03,16,321.30
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,1,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,2,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,3,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,4,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,5,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,6,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,7,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,8,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,9,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,10,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,11,321.24
S24_3432,"2002 Chevy Corvette","Mini Caravy",2004-04-13,12,321.24
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,1,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,2,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,3,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,4,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,5,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,6,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,7,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,8,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,9,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,10,321.21
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,11,321.21
S10_2016,"1996 Moto Guzzi 1100i","Gift Depot Inc.",2004-06-28,1,321.15
S10_2016,"1996 Moto Guzzi 1100i","Gift Depot Inc.",2004-06-28,2,321.15
S10_2016,"1996 Moto Guzzi 1100i","Gift Depot Inc.",2004-06-28,3,321.15
